codigo_convenio;nome_convenio;novo_com_seguro;novo_sem_seguro;refin_com_seguro;refin_sem_seguro
21240;PREFEITURA MUNICIPAL DE TABAPUA;"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.59, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.69, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.59, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.69, ""com"": 4.0, ""pz"": ""96""}]"
21242;PREFEITURA MUNICIPAL DE LIMEIRA;"[{""tx"": 1.78, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.9, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 1.93, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.78, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.9, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 1.93, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 4.0, ""pz"": ""96""}]"
21243;PREFEITURA MUNICIPAL DE MARINOPOLIS;"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]"
21244;PREFEITURA MUNICIPAL DE PARANAPUA;"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]"
21246;PREFEITURA MUNICIPAL DE SANTA ALBERTINA;"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.58, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.68, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.58, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.68, ""com"": 4.0, ""pz"": ""96""}]"
21247;PREFEITURA MUNICIPAL DE SANTA FÃ DO SUL;"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]"
21248;PREFEITURA MUNICIPAL DE SANTANA DA PONTE PENSA;"[{""tx"": 2.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.38, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.38, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}]"
21249;PREF MUN DE TURMALINA;"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]"
21250;PREFEITURA MUNICIPAL DE ADOLFO;"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]"
21252;PREFEITURA MUNICIPAL DE MIRASSOLANDIA;"[{""tx"": 2.11, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.21, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.11, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.21, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}]"
21254;PREFEITURA MUNICIPAL DE NEVES PAULISTA;"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
21255;PREF MUN DE NHANDEARA;"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.72, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.82, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.92, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.72, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
21256;PREFEITURA MUNICIPAL DE ONDA VERDE;"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]"
21257;PREFEITURA MUNICIPAL DE PALESTINA;"[{""tx"": 1.84, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.89, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 1.89, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.84, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.89, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 1.89, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}]"
21258;PREFEITURA MUNICIPAL DE PAULO DE FARIA;"[{""tx"": 2.89, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.94, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.04, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.24, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.89, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.94, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.04, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.24, ""com"": 4.0, ""pz"": ""96""}]"
21260;PREFEITURA MUNICIPAL DE ALTAIR;"[{""tx"": 2.58, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.68, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.78, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.88, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.98, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.58, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.68, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.78, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
21261;PREFEITURA MUNICIPAL DE TANABI;"[{""tx"": 2.06, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.21, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.31, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.06, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.21, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.31, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}]"
21264;PREFEITURA MUNICIPAL DE RIOLANDIA;"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.7, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.8, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
21267;UNITAU - UNIV TAUBATE;"[{""tx"": 2.01, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.06, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.06, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.01, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.06, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.06, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}]"
21271;PREFEITURA MUNICIPAL DE SAO BENTO DO SAPUCAI;"[{""tx"": 2.38, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.68, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.78, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.38, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
21272;PREFEITURA MUNICIPAL DE BANANAL;"[{""tx"": 2.26, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.31, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.26, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.31, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}]"
21275;PREFEITURA MUNICIPAL DE CAJURU;"[{""tx"": 2.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.45, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
21276;PREFEITURA MUNICIPAL DE CRAVINHOS;"[{""tx"": 2.89, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.94, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.04, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.24, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.89, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.94, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.04, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.24, ""com"": 4.0, ""pz"": ""96""}]"
21282;PREFEITURA MUNICIPAL DE PIRACAIA;"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}]"
21285;PREFEITURA MUNICIPAL DE ITAPIRA;"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]"
21286;PREFEITURA MUNICIPAL DE SANTA LUCIA;"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.08, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.08, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 4.0, ""pz"": ""96""}]"
21287;SAAE SERVICO AGUA E ESGOTO DE BARRETOS;"[{""tx"": 3.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.13, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.23, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.23, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 3.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.13, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.23, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.23, ""com"": 4.0, ""pz"": ""96""}]"
21288;PREF MUN DE PEDRA BELA;"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]"
21300;PREFEITURA MUNICIPAL DE BRODOWSKI;"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.53, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.63, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}]"
21301;PREFEITURA MUNICIPAL DE PEDREGULHO;"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.48, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
21305;PREFEITURA MUNICIPAL DE BURITIZAL;"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]"
21306;PREFEITURA MUNICIPAL DE CONCHAL;"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.84, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.94, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
21307;PREF MUN DE SANTO ANTONIO DE POSSE;"[{""tx"": 2.07, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.12, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.22, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.32, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.07, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.12, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.22, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.32, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 4.0, ""pz"": ""96""}]"
21311;PREFEITURA MUNICIPAL DE ORLANDIA;"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.24, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.49, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.59, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
21312;PREFEITURA MUNICIPAL DE GUARA;"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.85, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.05, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.85, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
21319;PREFEITURA MUNICIPAL DE SÃO SIMÃO;"[{""tx"": 2.56, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.66, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.76, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.86, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.96, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.56, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.66, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.76, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
21321;PREFEITURA MUNICIPAL DE SERTAOZINHO;"[{""tx"": 3.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.62, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 3.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.44, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.54, ""com"": 4.0, ""pz"": ""96""}]"
